world	nonwrapper_gain	full_gain	max_two_gain
2063	7.930594826	-59.275911433	7.930594826
2064	-3.472044909	-95.613419819	-3.472044909
2065	-2.255490073	-57.103777071	-2.255490073
2066	-9.894936565	-82.129777200	-9.894936565
2067	6.690533063	-46.447590795	6.690533063
2068	-0.760659440	-63.511510087	-0.760659440
2069	7.934532609	-60.267100010	7.934532609
2070	15.456570038	-36.878498602	15.456570038
2071	-9.284185485	-31.130518137	-9.284185485
2072	6.226821267	-98.671597577	6.226821267
2073	6.891168298	-50.776887666	6.891168298
2074	7.483008060	-23.587420431	7.483008060
2075	16.321654559	-18.353271740	16.321654559
2076	6.235131519	-69.789515570	6.235131519
2077	-1.156683904	-52.431284610	-1.156683904
2078	-10.399362248	-53.155652656	-10.399362248
2079	-2.176474787	-70.718745737	-2.176474787
2080	-1.663060541	-62.081002519	-1.663060541
2081	14.867478379	-78.352996403	14.867478379
2082	6.648705048	-22.270283739	6.648705048
2083	6.649662115	-61.653699271	6.649662115
2084	6.464206403	-49.181352029	6.464206403
2085	-2.014254321	-46.460262505	-2.014254321
2086	-2.176580791	-42.532872779	-2.176580791
2087	7.279962024	-50.713345857	7.279962024
2088	-1.786974863	-13.603895658	-1.786974863
2089	5.601099299	-39.182245321	5.601099299
2090	8.000533075	-63.691518085	8.000533075
2091	-1.734448566	-65.211533819	-1.734448566
2092	15.325801704	-42.316541711	15.325801704
2093	-1.584373543	-75.031478601	-1.584373543
2094	-1.315403119	-39.351578242	-1.315403119
2095	-9.489284628	-64.118653829	-9.489284628
2096	5.317561232	-85.939799483	5.317561232
2097	-2.152585549	-78.403791131	-2.152585549
2098	-9.254590429	-66.856579762	-9.254590429
2099	7.048621902	-56.031859162	7.048621902
2100	7.985120884	-93.940486827	7.985120884
2101	6.594222803	-62.197299381	6.594222803
2102	6.868288821	-26.404113214	6.868288821
2103	15.721017591	-40.674098102	15.721017591
2104	-0.852475641	-44.818826185	-0.852475641
2105	-11.059643600	-57.422741122	-11.059643600
2106	7.567768219	-36.214743514	7.567768219
2107	7.365475496	-64.101041182	7.365475496
2108	-2.007707398	-64.245851401	-2.007707398
2109	-1.281881198	-68.178321599	-1.281881198
2110	5.930771874	-66.203706205	5.930771874
2111	7.257969700	-38.534999440	7.257969700
2112	15.973952620	-15.874097087	15.973952620
2113	6.304157678	-46.390067144	6.304157678
2114	-1.764102557	-42.277729730	-1.764102557
2115	-2.639649387	-48.183882791	-2.639649387
2116	15.978598410	-46.211165523	15.978598410
2117	6.246507306	-73.533524113	6.246507306
2118	-10.582392322	-74.586924480	-10.582392322
2119	-9.723208822	-78.557237580	-9.723208822
2120	7.930594826	-53.411104967	7.930594826
2121	15.026968118	-57.191683477	15.026968118
2122	-2.243261017	-54.434302506	-2.243261017
2123	-9.526462245	-77.157407167	-9.526462245
2124	-10.161336240	-94.163692109	-10.161336240
2125	6.840436784	-49.311244039	6.840436784
2126	-3.012124543	-41.619138933	-3.012124543
2127	16.084019658	-44.199431518	16.084019658
2128	6.639926033	-71.298599593	6.639926033
2129	7.477167280	-55.055739272	7.477167280
2130	15.242863355	-15.686359262	15.242863355
2131	-11.039697682	-77.887166299	-11.039697682
2132	6.603804328	-58.364412260	6.603804328
2133	5.816849090	-83.698150237	5.816849090
2134	16.643184359	-1.864680434	16.643184359
2135	7.728217518	-46.350828634	7.728217518
2136	7.085790570	-27.871278376	7.085790570
2137	-12.266656752	-77.691433449	-12.266656752
2138	-0.982598288	-50.253306833	-0.982598288
2139	14.888440368	-36.676454547	14.888440368
2140	-10.575754876	-99.486534383	-10.575754876
2141	-2.311173771	-34.446519233	-2.311173771
2142	7.539323033	-61.592371386	7.539323033
2143	7.483066134	-48.560324475	7.483066134
2144	15.364747092	-56.714433514	15.364747092
2145	7.527666927	-37.866487283	7.527666927
2146	-1.728976648	-73.322485664	-1.728976648
2147	7.851067960	-62.441486420	7.851067960
2148	8.192474859	-42.576881308	8.192474859
2149	6.841200903	-79.576811010	6.841200903
2150	6.841439229	-48.582367629	6.841439229
2151	-1.257371826	-67.257932971	-1.257371826
2152	5.967798109	-54.330341822	5.967798109
2153	-0.597626068	-65.247911834	-0.597626068
2154	7.477109206	-53.000265402	7.477109206
2155	-2.377838284	-107.287964472	-2.377838284
2156	6.459609922	-54.829787579	6.459609922
2157	-2.202328582	-62.570566355	-2.202328582
2158	7.103912784	-47.150163327	7.103912784
2159	7.583106405	-66.028399941	7.583106405
2160	7.766546126	-27.753569068	7.766546126
2161	6.711354641	-36.700991736	6.711354641
2162	17.047930082	-42.225324293	17.047930082
2163	-18.569262772	-79.578292918	-18.569262772
2164	-0.777205384	-56.769945296	-0.777205384
2165	7.237965708	-49.556768747	7.237965708
2166	-1.566450833	-93.819521849	-1.566450833
2167	-2.396293842	-44.505470795	-2.396293842
2168	-2.613879373	-53.173268973	-2.613879373
2169	-0.874302677	-69.519034494	-0.874302677
2170	-0.935405042	-45.309783788	-0.935405042
2171	7.028608960	-54.557730816	7.028608960
2172	15.113705803	-30.501145683	15.113705803
2173	7.513288986	-49.360581418	7.513288986
2174	7.579507927	-59.704700515	7.579507927
2175	15.890965145	-46.776504543	15.890965145
2176	-9.710008213	-16.560439312	-9.710008213
2177	15.735303312	-53.497860561	15.735303312
2178	16.155403749	-60.534452779	16.155403749
2179	-1.333489242	-46.576304263	-1.333489242
2180	-18.793697065	-83.562823658	-18.793697065
2181	-0.413510621	-60.221918594	-0.413510621
2182	5.947852191	-35.920274413	5.947852191
2183	7.493371937	-42.255789207	7.493371937
2184	6.009693148	-51.279532309	6.009693148
2185	6.862260807	-58.773696707	6.862260807
2186	-0.471550864	-51.156327071	-0.471550864
2187	-2.196391835	-64.398184403	-2.196391835
2188	15.326485450	-50.863224958	15.326485450
2189	15.768646545	-27.720186571	15.768646545
2190	8.419279966	-69.214363064	8.419279966
2191	-10.583414941	-56.781931594	-10.583414941
2192	-2.146769013	-87.736787552	-2.146769013
2193	7.710278568	-75.535289736	7.710278568
2194	-9.518783201	-46.067902592	-9.518783201
2195	15.334260387	-9.215275120	15.334260387
2196	5.867560461	-66.674500924	5.867560461
2197	7.692959925	-58.792821773	7.692959925
2198	7.063139751	-33.896528682	7.063139751
2199	-0.627324576	-88.401957394	-0.627324576
2200	6.467961628	-48.529371733	6.467961628
2201	5.348336944	-44.340338888	5.348336944
2202	-1.742088629	-60.088788039	-1.742088629
2203	5.395397298	-50.457747821	5.395397298
2204	6.744734129	-49.557002642	6.744734129
2205	-2.114358015	-52.143345031	-2.114358015
2206	15.681004330	-54.019445684	15.681004330
2207	7.679817391	-63.644790504	7.679817391
2208	14.237231937	-59.775081254	14.237231937
2209	-2.442654420	-58.817062080	-2.442654420
2210	6.455810587	-57.617137791	6.455810587
2211	6.472144161	-48.715669584	6.472144161
2212	15.064274153	-30.959838067	15.064274153
2213	7.910590834	-72.816141450	7.910590834
2214	6.180745166	-55.541577082	6.180745166
2215	16.826520278	-18.994007050	16.826520278
2216	15.674142872	-31.162384341	15.674142872
2217	15.473592281	-40.878489137	15.473592281
2218	-1.964782309	-87.781422313	-1.964782309
2219	-19.596687321	-60.150589228	-19.596687321
2220	-2.786716376	-74.428059031	-2.786716376
2221	-1.558892618	-62.821070068	-1.558892618
2222	-11.396128582	-50.209051669	-11.396128582
2223	-9.877856248	-96.879229452	-9.877856248
2224	-10.833487078	-72.571071365	-10.833487078
2225	-0.897163544	-45.629027693	-0.897163544
2226	-1.415707046	-43.027873597	-1.415707046
2227	6.677292613	-68.661234453	6.677292613
2228	7.044911195	-56.046704107	7.044911195
2229	15.239756715	-60.425184423	15.239756715
2230	-1.333519796	-47.280287488	-1.333519796
2231	16.305405385	-34.420067598	16.305405385
2232	15.105113280	-39.061782338	15.105113280
2233	6.630653920	-78.456843261	6.630653920
2234	6.497851420	-70.495844055	6.497851420
2235	-1.913807423	-56.422285624	-1.913807423
2236	15.232356529	-45.706236122	15.232356529
2237	7.673014007	-47.883390272	7.673014007
2238	-1.600622717	-92.462812592	-1.600622717
2239	-1.521555649	-66.232759607	-1.521555649
2240	6.608269866	-82.004224020	6.608269866
2241	-1.817444990	-87.705178271	-1.817444990
2242	-0.408536479	-79.127756519	-0.408536479
2243	15.903473058	-33.851205732	15.903473058
2244	7.021901470	-42.149383697	7.021901470
2245	16.780617113	-66.171461749	16.780617113
2246	6.435637593	-52.369722124	6.435637593
2247	6.836637448	-55.158406657	6.836637448
2248	6.632242195	-44.764657405	6.632242195
2249	7.303890242	-81.966088138	7.303890242
2250	15.691363600	-59.720206411	15.691363600
2251	-1.992465345	-69.928419742	-1.992465345
2252	14.604893352	-63.436844992	14.604893352
2253	-2.557481734	-79.817745227	-2.557481734
2254	6.256048990	-69.189659270	6.256048990
2255	-1.724227405	-69.257411201	-1.724227405
2256	7.018146652	-67.162340875	7.018146652
2257	-1.466251210	-99.439786326	-1.466251210
2258	15.891927749	-39.237426822	15.891927749
2259	7.279386396	-40.070767211	7.279386396
2260	7.266243862	-24.700741110	7.266243862
2261	-2.453203933	-70.220117400	-2.453203933
2262	7.115346646	-51.394480575	7.115346646
2263	14.580243569	-50.936477861	14.580243569
2264	7.463966671	-67.539106314	7.463966671
2265	6.674177024	-20.514902148	6.674177024
2266	5.812421610	-44.910206296	5.812421610
2267	-1.804085734	-85.541487202	-1.804085734
2268	7.262511550	-65.263599355	7.262511550
2269	-1.704100309	-96.009393218	-1.704100309
2270	7.835371907	-18.456477469	7.835371907
2271	6.823583542	-41.253622156	6.823583542
2272	16.396721652	-60.464249818	16.396721652
2273	15.815170590	-66.123077996	15.815170590
2274	-10.185286965	-79.232106774	-10.185286965
2275	16.542982212	-39.196541877	16.542982212
2276	-1.988497008	-84.017512031	-1.988497008
2277	7.893737592	-53.500450992	7.893737592
2278	-9.893992717	-74.168478915	-9.893992717
2279	-1.929988003	-42.668456424	-1.929988003
2280	7.517294100	-89.045858245	7.517294100
2281	6.938768382	-63.786314354	6.938768382
2282	6.611420617	-48.378131685	6.611420617
2283	-10.110912906	-79.465722333	-10.110912906
2284	-9.288764590	-45.798647981	-9.288764590
2285	7.280357949	-87.743310880	7.280357949
2286	6.420361543	-32.423690016	6.420361543
2287	7.283571454	-95.195151910	7.283571454
2288	5.362694742	-47.339845868	5.362694742
2289	-1.269348571	-29.491598621	-1.269348571
2290	7.140558314	-30.017065565	7.140558314
2291	-0.826575547	-51.920046135	-0.826575547
2292	7.279962024	-48.989132406	7.279962024
2293	6.526367692	-98.479946919	6.526367692
2294	-19.392198946	-122.522956551	-19.392198946
2295	15.712198735	-33.085129933	15.712198735
2296	15.480462688	-62.431456083	15.480462688
2297	5.791608982	-66.647006323	5.791608982
2298	-2.259510192	-71.198044551	-2.259510192
2299	-1.111639022	-57.916676974	-1.111639022
2300	14.412257086	-51.969778547	14.412257086
2301	-1.515802328	-82.933187871	-1.515802328
2302	7.352981547	-52.552770174	7.352981547
2303	5.729447693	-63.639026233	5.729447693
2304	8.181703139	-64.717425788	8.181703139
2305	-1.545279298	-49.097683483	-1.545279298
2306	6.012023155	-80.773514059	6.012023155
2307	8.178959716	-84.312587951	8.178959716
2308	6.852039647	-93.709761485	6.852039647
2309	-1.730707305	-66.787295172	-1.730707305
2310	7.451628280	-55.800452605	7.451628280
2311	6.455827963	-54.970121147	6.455827963
2312	7.727358885	-64.411500396	7.727358885
2313	-10.959622632	-67.972828015	-10.959622632
2314	7.254818949	-69.230343729	7.254818949
2315	-1.746011587	-47.510427686	-1.746011587
2316	7.320542843	-32.273546425	7.320542843
2317	7.910590834	-47.365611682	7.910590834
2318	15.051848391	-47.778126402	15.051848391
2319	-9.980852395	-93.709713465	-9.980852395
2320	-2.263265009	-58.591731236	-2.263265009
2321	-3.058509198	-55.441908070	-3.058509198
2322	8.431894744	-69.471026939	8.431894744
2323	7.312863799	-66.880082285	7.312863799
2324	-2.578158388	-63.184035201	-2.578158388
2325	6.607674748	-41.389675514	6.607674748
2326	5.300480915	-74.116759293	5.300480915
2327	-3.276140107	-43.079250637	-3.276140107
2328	7.352981547	-48.005927693	7.352981547
2329	6.900203749	-52.301692156	6.900203749
2330	7.559134077	-9.529540411	7.559134077
2331	6.665837903	-69.175035471	6.665837903
2332	7.107667602	-49.743062846	7.107667602
2333	15.953948628	-34.895841613	15.953948628
2334	-11.178497673	-51.755095167	-11.178497673
2335	6.247411836	-40.246043770	6.247411836
2336	7.531408188	-39.998508716	7.531408188
2337	6.902646677	-34.681513631	6.902646677
2338	6.606761270	-21.709006173	6.606761270
2339	-1.066244461	-45.421506907	-1.066244461
2340	14.879861288	-26.774365482	14.879861288
2341	-1.696176514	-52.865628006	-1.696176514
2342	-2.231885230	-48.239527193	-2.231885230
2343	-2.197296365	-60.766052988	-2.197296365
2344	-1.763260163	-95.768569902	-1.763260163
2345	7.365475496	-41.685984749	7.365475496
2346	-2.359657996	-74.687034451	-2.359657996
2347	6.075709854	-69.314248246	6.075709854
2348	15.707620276	-40.655958449	15.707620276
2349	-1.315251737	-61.257827432	-1.315251737
2350	6.645011717	-28.308158633	6.645011717
2351	15.018370988	-47.647990744	15.018370988
2352	15.306568402	-87.157302883	15.306568402
2353	7.456287628	-54.633455713	7.456287628
2354	-0.939204377	-67.806601479	-0.939204377
2355	5.824629062	-46.163882612	5.824629062
2356	-9.665320311	-63.248400870	-9.665320311
2357	-11.067322644	-111.117815932	-11.067322644
2358	-1.785910982	-82.311437603	-1.785910982
2359	-9.681016364	-48.219604835	-9.681016364
2360	-2.021933365	-73.140056486	-2.021933365
2361	7.018146652	-18.648741504	7.018146652
2362	-1.229452765	-56.405356048	-1.229452765
2363	-1.356498967	-58.226965137	-1.356498967
2364	14.808477197	-50.904863094	14.808477197
2365	15.465162561	-25.650854795	15.465162561
2366	15.452824169	-65.168397233	15.452824169
2367	16.333088421	-35.985774825	16.333088421
2368	6.306548636	-29.332556421	6.306548636
2369	-3.216128391	-63.328326768	-3.216128391
2370	6.623569994	-66.724762683	6.623569994
2371	-1.491287419	-52.467845427	-1.491287419
2372	-11.264321879	-60.721441812	-11.264321879
2373	-2.172781456	-63.841172492	-2.172781456
2374	7.103970858	-54.574224625	7.103970858
2375	-2.005617167	-57.668270870	-2.005617167
2376	7.483008060	-29.102832477	7.483008060
2377	7.333036793	-67.386313680	7.333036793
2378	5.837771596	-50.086008972	5.837771596
2379	7.135577713	-73.455152868	7.135577713
2380	7.512564708	-83.135759293	7.512564708
2381	6.873139340	-28.754025042	6.873139340
2382	7.689218664	-47.184046741	7.689218664
2383	15.039346533	-47.674440306	15.039346533
2384	15.255961371	-62.548178236	15.255961371
2385	-1.056901262	-56.196043865	-1.056901262
2386	16.977426444	-49.939079254	16.977426444
2387	16.759795535	-39.944265601	16.759795535
2388	-20.090119178	-88.339195617	-20.090119178
2389	7.286256803	-21.508403817	7.286256803
2390	16.826520278	-47.719025332	16.826520278
2391	-1.545331836	-61.290634155	-1.545331836
2392	-2.677647175	-52.623362836	-2.677647175
2393	-2.623157024	-64.810368017	-2.623157024
2394	-1.048514395	-65.707029460	-1.048514395
2395	7.298871582	-59.902431441	7.298871582
2396	-1.966373223	-95.170820510	-1.966373223
2397	-9.262148644	-60.292201713	-9.262148644
2398	-1.542536578	-95.332645745	-1.542536578
2399	-2.829175599	-65.449277893	-2.829175599
2400	6.422290330	-59.081877756	6.422290330
2401	-2.781011497	-85.530876169	-2.781011497
2402	6.611429566	-74.123529514	6.611429566
2403	-18.814518643	-103.637681404	-18.814518643
2404	-2.780093244	-64.405793244	-2.780093244
2405	-1.458572166	-64.893336273	-1.458572166
2406	-1.922580901	-88.073218206	-1.922580901
2407	14.818783000	-43.490546019	14.818783000
2408	6.389734428	-46.473255861	6.389734428
2409	7.262542104	-46.698537527	7.262542104
2410	6.853187886	-54.486915906	6.853187886
2411	6.444221167	-89.635486134	6.444221167
2412	6.249599982	-66.510531011	6.249599982
2413	6.643725368	-53.979526016	6.643725368
2414	-0.864602848	-95.198784944	-0.864602848
2415	15.452815220	-84.910437543	15.452815220
2416	-10.858465213	-69.472616740	-10.858465213
2417	8.181645064	-23.804949688	8.181645064
2418	-2.351957348	-46.304085432	-2.351957348
2419	-1.340126688	-48.116310423	-1.340126688
2420	-1.571154697	-22.169466802	-1.571154697
2421	15.263640415	-24.556183598	15.263640415
2422	7.262533154	-74.415056099	7.262533154
2423	-9.443381462	-47.774382797	-9.443381462
2424	7.103970858	-40.789759628	7.103970858
2425	-0.915396370	-62.547936429	-0.915396370
2426	5.403894042	-62.563153791	5.403894042
2427	-1.749789277	-62.059244234	-1.749789277
2428	16.115399437	-51.134903824	16.115399437
2429	-11.214677453	-90.704867811	-11.214677453
2430	-11.026497073	-59.211562354	-11.026497073
2431	-2.353234747	-53.590823737	-2.353234747
2432	14.655392998	-62.093458491	14.655392998
2433	-0.676439958	-93.752106047	-0.676439958
2434	7.546708315	-75.839846434	7.546708315
2435	7.058985779	-38.121962636	7.058985779
2436	-1.528380678	-65.918492603	-1.528380678
2437	15.952876147	-54.838199746	15.952876147
2438	14.253436594	-60.386770417	14.253436594
2439	-1.131705769	-99.000674006	-1.131705769
2440	16.137183620	-68.372575750	16.137183620
2441	-1.562381219	-86.798924928	-1.562381219
2442	-3.472044909	-53.055014686	-3.472044909
2443	-1.745085412	-55.645775892	-1.745085412
2444	-2.133626479	-38.971872514	-2.133626479
2445	7.275645135	-87.270662895	7.275645135
2446	7.058023175	-45.433065450	7.058023175
2447	-0.684056248	-44.979785557	-0.684056248
2448	-2.468557527	-92.148185122	-2.468557527
2449	7.092489467	-45.040222573	7.092489467
2450	6.189228353	-59.532961775	6.189228353
2451	-1.984786301	-54.292532608	-1.984786301
2452	15.095653933	-46.843944909	15.095653933
2453	15.051848391	-24.839588786	15.051848391
2454	-1.074554713	-54.938956862	-1.074554713
2455	7.584263594	-70.367836301	7.584263594
2456	6.610458013	-81.721812343	6.610458013
2457	7.107080911	-57.502673570	7.107080911
2458	-1.591176927	-46.379568589	-1.591176927
2459	-2.557240917	-59.578228581	-2.557240917
2460	7.361658542	-72.096406381	7.361658542
2461	16.244993293	-52.552539912	16.244993293
2462	16.383588067	-65.170540334	16.383588067
2463	-1.650887035	-48.291870166	-1.650887035
2464	7.182184094	-38.610186596	7.182184094
2465	-10.082286549	-81.362753433	-10.082286549
2466	6.977763081	-22.787686567	6.977763081
2467	6.463320629	-28.522301073	6.463320629
2468	-1.353644617	-58.351707867	-1.353644617
2469	-11.195577990	-50.579026587	-11.195577990
2470	15.276841024	-39.885743756	15.276841024
2471	15.544140437	-42.647760260	15.544140437
2472	15.941500359	-17.134257705	15.941500359
2473	6.434497781	-65.007939708	6.434497781
2474	7.679817391	-41.733526788	7.679817391
2475	-10.004073313	-66.143230483	-10.004073313
2476	16.349293078	-29.947133000	16.349293078
2477	6.923182921	-57.988838973	6.923182921
2478	-9.984922008	-110.614432436	-9.984922008
2479	-1.975050219	-82.347751305	-1.975050219
2480	-1.718319602	-54.013900605	-1.718319602
2481	14.347312532	-40.408020844	14.347312532
2482	-1.466309285	-55.830565638	-1.466309285
2483	5.518111824	-52.999732432	5.518111824
2484	7.455383098	-30.469038337	7.455383098
2485	7.312805725	-25.472071645	7.312805725
2486	-0.388487109	-59.061910125	-0.388487109
2487	14.366353921	-43.276760184	14.366353921
2488	-10.006706191	-63.530365778	-10.006706191
2489	7.731100146	-50.427271682	7.731100146
2490	15.018429062	-18.480659248	15.018429062
2491	7.500326703	-56.372505430	7.500326703
2492	15.677258462	-39.897882760	15.677258462
2493	-11.484546148	-45.885283283	-11.484546148
2494	6.483493623	-74.470559492	6.483493623
2495	-2.177327534	-72.540342818	-2.177327534
2496	-1.310653876	-75.027803909	-1.310653876
2497	7.357816354	-35.546065693	7.357816354
2498	6.473679899	-55.554243766	6.473679899
2499	16.161302603	-44.094089175	16.161302603
2500	-2.421774768	-95.990338772	-2.421774768
2501	8.002154377	-28.339155521	8.002154377
2502	5.587129034	-75.330857587	5.587129034
2503	16.170748394	-27.632615735	16.170748394
2504	14.563163252	-43.996624410	14.563163252
2505	7.789459792	-53.637170529	7.789459792
2506	6.743998601	-51.367986597	6.743998601
2507	7.143906506	-58.598754455	7.143906506
2508	-9.254590429	-88.428435249	-9.254590429
2509	6.717977773	-46.163667326	6.717977773
2510	5.541090995	-45.964871502	5.541090995
2511	-10.767995216	-100.689069747	-10.767995216
2512	16.576459615	-41.609136815	16.576459615
2513	7.689218664	-6.964028091	7.689218664
2514	-1.369849274	-73.285160662	-1.369849274
2515	-0.237580943	-48.143167389	-0.237580943
2516	-10.361120750	-85.833708615	-10.361120750
2517	15.911777774	-50.078756793	15.911777774
2518	6.820379325	-22.002595788	6.820379325
2519	-10.550268414	-83.009019628	-10.550268414
2520	-1.770566338	-88.470967475	-1.770566338
2521	-2.172781456	-73.570046957	-2.172781456
2522	-1.336180180	-38.076827219	-1.336180180
2523	16.977426444	-8.811229074	16.977426444
2524	-9.907466129	-45.479262030	-9.907466129
2525	7.549845508	-61.815023388	7.549845508
2526	6.603706412	-19.455727259	6.603706412
2527	16.572704797	-40.571129190	16.572704797
2528	6.331669204	-31.936321270	6.331669204
2529	-2.189216601	-73.335622676	-2.189216601
2530	15.256005889	-89.617247439	15.256005889
2531	6.176085819	-46.649718670	6.176085819
2532	7.346434108	-85.898299872	7.346434108
2533	15.977693881	-64.114619524	15.977693881
2534	6.434497781	-57.018123103	6.434497781
2535	-1.937788701	-20.823103289	-1.937788701
2536	-1.684780062	-75.999030515	-1.684780062
2537	6.844405120	-83.689733534	6.844405120
2538	-18.522642834	-96.867196587	-18.522642834
2539	7.714348181	-48.229560415	7.714348181
2540	15.216151872	-26.471021086	15.216151872
2541	15.670401611	-42.835424362	15.670401611
2542	-9.505640667	-65.705545463	-9.505640667
2543	-1.948338214	-46.402712476	-1.948338214
2544	6.821435237	-39.634341058	6.821435237
2545	6.611385456	-85.277776190	6.611385456
2546	-1.563551965	-80.148071385	-1.563551965
2547	16.325409377	-43.658990080	16.325409377
2548	-1.540597037	-69.816520064	-1.540597037
2549	16.542982212	-60.932746242	16.542982212
2550	-1.532989511	-46.522371436	-1.532989511
2551	7.199135251	-65.043402683	7.199135251
2552	16.170703876	-62.334553925	16.170703876
2553	5.955657682	-26.270999746	5.955657682
2554	6.647565236	-54.646591102	6.647565236
2555	-9.998122617	-67.257649730	-9.998122617
2556	-9.736414111	-41.995398869	-9.736414111
2557	7.336800967	-76.827627839	7.336800967
2558	-1.307635447	-64.680676045	-1.307635447
2559	-2.456945194	-62.343077770	-2.456945194
2560	6.190239748	-71.793560017	6.190239748
2561	8.218880756	-41.122113393	8.218880756
2562	-2.242347538	-71.954701411	-2.242347538
2563	-1.702830199	-43.096082277	-1.702830199
2564	15.744646511	-18.143866706	15.744646511
2565	7.058576297	-63.294574765	7.058576297
2566	-11.828453022	-96.654271329	-11.828453022
2567	15.740050030	-70.340167991	15.740050030
2568	-2.214746838	-76.451735187	-2.214746838
2569	-1.123567931	-67.336279464	-1.123567931
2570	-0.842931586	-57.960349766	-0.842931586
2571	15.247531651	-19.067986639	15.247531651
2572	-2.000149183	-61.872362584	-2.000149183
2573	15.292463263	-41.661670755	15.292463263
2574	5.428308023	-33.155570787	5.428308023
2575	6.535546383	-50.787864126	6.535546383
2576	6.808238897	-77.966127436	6.808238897
2577	16.624964230	-38.019179133	16.624964230
2578	6.276465693	-47.297479916	6.276465693
2579	6.514931737	-64.130774012	6.514931737
2580	7.269345487	-32.390861834	7.269345487
2581	-1.803330902	-69.977254266	-1.803330902
2582	-2.159576167	-69.663358889	-2.159576167
2583	-11.178028910	-52.129692424	-11.178028910
2584	6.188579769	-53.575845843	6.188579769
2585	7.517596925	-61.181373421	7.517596925
2586	7.276616688	-76.151000226	7.276616688
2587	7.585226198	-49.895478469	7.585226198
2588	-1.766970871	-54.130386145	-1.766970871
2589	6.306548636	-51.584996123	6.306548636
2590	16.977426444	-49.625141669	16.977426444
2591	-11.222356497	-97.515715478	-11.222356497
2592	15.473650355	-66.824222138	15.473650355
2593	7.265604226	-58.357847303	7.265604226
2594	15.720137139	-51.351038735	15.720137139
2595	15.235184311	-75.707131375	15.235184311
2596	16.447337632	-58.577644587	16.447337632
2597	6.810978051	-75.373604846	6.810978051
2598	16.616568413	-31.767343151	16.616568413
2599	-1.262176967	-66.093900607	-1.262176967
2600	15.937768048	-45.813213773	15.937768048
2601	7.233997371	-47.816240035	7.233997371
2602	7.543016363	-63.468257596	7.543016363
2603	-9.702404620	-79.154429469	-9.702404620
2604	-2.226300911	-24.629640364	-2.226300911
2605	-1.133893915	-71.754560062	-1.133893915
2606	-9.958201576	-96.704365710	-9.958201576
2607	7.325289561	-50.357346965	7.325289561
2608	6.518672998	-65.452320033	6.518672998
2609	-11.051064520	-105.513859561	-11.051064520
2610	-0.841093396	-92.033356907	-0.841093396
2611	7.103926341	-25.772006708	7.103926341
2612	-1.563596482	-87.910593051	-1.563596482
2613	15.757139297	-57.346920876	15.757139297
2614	7.792303439	-44.897510158	7.792303439
2615	6.587448288	-47.702098543	6.587448288
2616	6.460523401	-54.538041212	6.460523401
2617	7.111635938	-50.242829094	7.111635938
2618	-1.662976182	-48.408572073	-1.662976182
2619	14.675372913	-56.914021447	14.675372913
2620	14.686918222	-53.520729183	14.686918222
2621	-2.183226388	-64.504888149	-2.183226388
2622	15.236155864	-44.318595180	15.236155864
2623	-3.112091407	-50.343627568	-3.112091407
2624	-2.008201239	-60.738577528	-2.008201239
2625	6.651404412	-46.596476710	6.651404412
2626	7.325298511	-75.556796265	7.325298511
2627	-9.117054222	-63.651768573	-9.117054222
2628	-0.413510621	-55.513312415	-0.413510621
2629	7.068839413	-51.673816798	7.068839413
2630	5.521204500	-65.759516656	5.521204500
2631	7.069434531	-54.564969896	7.069434531
2632	-2.258605662	-59.092211612	-2.258605662
2633	7.927004948	-55.519170897	7.927004948
2634	-9.782271898	-62.066043991	-9.782271898
2635	-1.742119182	-65.739444270	-1.742119182
2636	16.543040286	-72.553164155	16.543040286
2637	6.038322188	-67.350215866	6.038322188
2638	-10.165282973	-50.811378326	-10.165282973
2639	-9.964603221	-56.824813310	-9.964603221
2640	6.009889639	-48.911925064	6.009889639
2641	-3.044404060	-63.441769783	-3.044404060
2642	6.595127332	-25.437273784	6.595127332
2643	16.618189715	-34.812698053	16.618189715
2644	7.638553626	-42.197129182	7.638553626
2645	16.163799565	-51.270373674	16.163799565
2646	16.347135485	-13.708694598	16.347135485
2647	-9.707151338	-73.118527962	-9.707151338
2648	6.845000238	-65.092014932	6.845000238
2649	-2.782632799	-69.684583015	-2.782632799
2650	7.579289451	-91.397426896	7.579289451
2651	-1.335677389	-62.310866611	-1.335677389
2652	15.748642553	-12.258582909	15.748642553
2653	16.867618651	-56.905932739	16.867618651
2654	7.100224061	-32.644019829	7.100224061
2655	-2.245342299	-80.208512963	-2.245342299
2656	6.457421775	-39.366461375	6.457421775
2657	6.173883709	-80.094888170	6.173883709
2658	16.342431620	-56.618182538	16.342431620
2659	-1.822008444	-82.835339457	-1.822008444
2660	7.233997371	-63.405955182	7.233997371
2661	-1.153035951	-88.149844040	-1.153035951
2662	-9.893219130	-96.812072187	-9.893219130
2663	15.871923757	-33.943201119	15.871923757
2664	15.749350376	-55.237639642	15.749350376
2665	14.909208479	-44.917031285	14.909208479
2666	-9.279363316	-57.537943310	-9.279363316
2667	-3.001478971	-99.897274579	-3.001478971
2668	-1.260961704	-97.755400031	-1.260961704
2669	-1.988666009	-35.502519793	-1.988666009
2670	-1.015865643	-77.227639357	-1.015865643
2671	15.292463263	-43.010725996	15.292463263
2672	-1.525310467	-75.352676671	-1.525310467
2673	-1.342166238	-85.599911335	-1.342166238
2674	-2.421832842	-52.228841466	-2.421832842
