joint_tuple_id	host_id	coordinate_id	events	folios	sections	registers	wrapper_classes	renderer_state	semantic_state	translation_state
130df51cdc801b6bc4a6	25af54363cffb3f7ecb0	fb61c4e2699f5c505886	1	1	H	HERBAL_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1322bc176443fc2a8a86	6afb0f4625cf50c92312	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1331910bbc437b049da4	676e72075a6a5ea18fef	fb61c4e2699f5c505886	1	1	B	OTHER_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
133db5c76f1a622fbe2a	8b8cb542e3fa9436be8d	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
134ec8696db0b5efef91	4513a8e41e5655fdb1cf	b13789bf2874739e46f6	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
13b8f69b67c68eda32d0	b5b7b289aa2262ea06a6	fa436db0093634469c20	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
13b98ad9a085bae61292	7943194e91c4fcb03eb3	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
13d7d9be7d7c1af3008e	985ab16d5f55a876ebd3	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
13fd71aeb68b76168d7e	f8c170e5430615237658	ae607dd46ab61bb80296	2	2	S	STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
14188b70af87ed8ed463	bfafc59980049ba213e7	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1429ab9b9b0afcef7286	d9448ccab67494d53583	fb61c4e2699f5c505886	1	1	C	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
143765800c8b0c917d59	bc1de9bb397f1e8b479b	9a86ad2c9bcdc4433a17	10	6	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|ch|che	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
144289eb462272dae377	bcccdbe36f522a8094f1	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1463d2bd155b1ca18aee	c31f4e8d145139ba54ea	b13789bf2874739e46f6	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1496a731803a9f48d2e1	558db4ecf1e50254012d	fb61c4e2699f5c505886	3	3	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
14a1bfbb916c92d7d6fe	8fa72616c62a67a5b08b	b13789bf2874739e46f6	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
14b5b590eea9ac656f32	107f0c41164b64ed07b6	fb61c4e2699f5c505886	1	1	S	OTHER_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
14cf9dae9c6736cff002	06d37562a39c7c604d68	b13789bf2874739e46f6	2	2	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
14e7c837a7e9575b3363	ecd296b96ac5b9ff888f	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1509be65433bc6eaee87	a1a209d32f55fbf30c3e	fb61c4e2699f5c505886	6	6	B|H|P|S	HERBAL_A|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
150f44ff16a6869f79cb	ec791998ae79ba24a4a1	fb61c4e2699f5c505886	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
152b2d68eb234e75faf3	9b3ab8b02925840e1ff1	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1573c656d424cd493978	4f4244f7f9d5dea0bcc7	c63952e1036200b3720a	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
159748e2c7eda1f69b7b	4d030ff475e202535671	fa436db0093634469c20	2	2	H	HERBAL_A	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
16157f6a7cb4e0122eee	4ed44c1f4fd496788b3c	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1645e612504fcef59ced	8dec2e3cbba0a8894d05	fa436db0093634469c20	123	28	B|H|S|T	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch|che|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
1673a830c8d7c1486a9a	ff23404c4fd020b3723b	fb61c4e2699f5c505886	10	7	B|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
172225b5223195ed97e6	2222ed662c5f974e615e	fb61c4e2699f5c505886	3	3	H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
17330df5a1ff299a8db8	51aba54b58e51b24707c	fa436db0093634469c20	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1779decef17481ec2853	f8c170e5430615237658	fd8993bdda8e52580636	2	2	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1797b2c7c43264dc2942	28cd4cdf2200b3017cc7	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
17da113f409af3bfd49a	d900c89e100a02aa0a85	fb61c4e2699f5c505886	1	1	H	HERBAL_A	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
17e37d70ad0d91d88cff	519b9c8870b2abbd5a9b	fa436db0093634469c20	7	6	B|H|S|T	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
17fc658861c19549eb04	2f85d039c618fa984ec1	e2030eafb8652d6d1b9b	23	18	H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
18d18d2169234781a3e5	1e3271f13515b4bd5d3d	fa436db0093634469c20	5	5	H|P|S	HERBAL_A|HERBAL_B|OTHER_A|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
18f4b9dfa38dc9961ce5	8682432b76225de99e4a	fb61c4e2699f5c505886	2	2	H	HERBAL_A|HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
19cac800be88ef5c60ee	e4fbe160d9ebb21e32c5	fb61c4e2699f5c505886	1	1	H	HERBAL_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1a01ac3722c1c5987bc7	ea58aae19b49a01355eb	dda0ce94b28cdae70cfa	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1aa8f23f26b09be91c15	cb319d663ee31563662f	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1b016624afd34fccbe99	6af3f5f6c3fe4ad94768	b13789bf2874739e46f6	2	2	H|S	HERBAL_A|STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1b13b90c319461e2c2f8	ba4e1c28747c223205ee	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1b1ffdd869fb1429ad03	4e6f20ef2d6daa05d887	fc65210860ff69184fdd	13	9	B|H|S	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B	NONE|ch|che|d|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
1be1b8561de4a60077d7	00cf91568edf0f41de48	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1bee50da961be1139987	563c03baa0edaa2c0841	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1bfd786e6b8b63734a59	fd198cc5d570f235cac9	fb61c4e2699f5c505886	16	12	B|S|T	OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q|s	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
1c285ab99c764045610f	3f60cf76ef1446d6b82a	fb61c4e2699f5c505886	15	13	C|H|P|S	HERBAL_A|OTHER_A|OTHER_B|STARS_RECIPE_B	che|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
1c387fe262c5a48a8667	f55c9fa88a5bf0967040	b13789bf2874739e46f6	9	8	C|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1c3a3b8e40f8a768b97d	260803a81a596618b3ea	b13789bf2874739e46f6	1	1	B	OTHER_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1c71190defa81fad69cb	bc576a570976525c1dcd	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1c9b5a782944821c92ca	fde04686790f8d6fc0f4	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1ccab60767e7ca99f9a7	22bd2bffb620404eed8c	b13789bf2874739e46f6	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1d01b1dd903ad57be29d	be5dd78393d31d03dc7d	fb61c4e2699f5c505886	2	2	S|T	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1d20fc16c02223507437	0dc9fc0227b9b69e417a	9a86ad2c9bcdc4433a17	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1d31846f38e97a655d8e	8df5c4c4a242d99d4017	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1d70f2eea60fcc94ab10	b379e83ffca6f654ebe7	fb61c4e2699f5c505886	1	1	S	OTHER_A	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1d8e45028d0ee140f736	32024cb018a491171ec5	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1e0557e9c9182524952b	7d0fcebba54a73a14cdc	b13789bf2874739e46f6	4	3	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1e8a2ec51721c94af3a4	23c87e15c74569d1420a	fb61c4e2699f5c505886	6	6	B|H|P	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B	NONE|ch|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1eb6c337c1994a10512d	71a506e7f49931d19ccd	fb61c4e2699f5c505886	8	8	B|H|S	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1f00101e7863139a3bbe	c65ee268985890ea1dc7	fb61c4e2699f5c505886	2	2	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1f020c75fa4f53946ac5	0d8f648d10414ac2b1e1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1f4c5bcb9e0a9d839732	4ceadb062705c10dfdd8	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1f8baf46350922e4ddf2	bed91c6ee31a8c08b0d6	fb61c4e2699f5c505886	1	1	P	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
1f9b374f8000a7cd65ed	7a6c2310e7702324a5ea	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
204b04837409088c48f9	e389e0064209a397f1eb	fb61c4e2699f5c505886	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
20c81f809623a545de31	1e3271f13515b4bd5d3d	5db18e798bfd04493555	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
212c6d9a992fd2aba6a2	21e7786250752a3de69d	fb61c4e2699f5c505886	14	13	B|H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|d|s	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
2171437ee549bcf901b8	a75853095c2706de3bbf	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
21b71baa1ac8bc4b6df8	1b1c30ca994c6d57e0be	fb61c4e2699f5c505886	9	8	C|H	HERBAL_A|OTHER_B	NONE|ch|q|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
21c1fa85490e1232b748	dd8ed4f34eaa9b15bac0	9a86ad2c9bcdc4433a17	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
21c2d0b652215ecf534a	bb9f56d4f77281de7ac2	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
21ed2873b71e57269c08	7ce5209f4c162ae44659	9a86ad2c9bcdc4433a17	3	3	B|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
22088b19b6618aea0512	b8d2cb7158e62d3f9ec3	fb61c4e2699f5c505886	4	4	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
221ffbcc7caa03909070	7b0ec14e2863dab5c99e	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
225de9eaa224e9d791bf	dfca65af29be5624fd92	fb61c4e2699f5c505886	1	1	P	OTHER_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
22e16c1ff2c2352016ea	ad343abe329a2784673a	fb61c4e2699f5c505886	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
22e689a7988d07ad162d	da56cafc6a101bfa2ae7	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
22fb87a5a83e5c3fb510	bc1de9bb397f1e8b479b	5db18e798bfd04493555	4	3	B|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
230a8457bbd5a16080be	7cbdaeadd45e37c0f7ee	fb61c4e2699f5c505886	29	21	B|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
231e70ddcd1b2a226ed5	acc80fb9ea5e733f3be9	fb61c4e2699f5c505886	8	7	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
232195d6ff2f326322f7	150508dd739b82333efa	fb61c4e2699f5c505886	45	31	B|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|q|s|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
236eb9a62a27d407713e	af53a8c55e2a53dc4c48	fb61c4e2699f5c505886	3	3	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
23a9cf06eac1d286f972	0823f87df58e39584a28	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
23ec6048808008df9fa2	2002b79c2a1ea307fe8f	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
241cb309cd4844dbb517	fe2a786963f4b4eb9fbe	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
242877cde8c32447cd78	f649fce43238cec6365f	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
2453bd5243109f11b2db	7a508d0a98cf246a1bac	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
246e906ccffba111fbe1	1e6c387a7204441c35b9	ae607dd46ab61bb80296	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
24a16d20210d2852e3f9	4e6f20ef2d6daa05d887	9a86ad2c9bcdc4433a17	3	3	B|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
24beeac72a2714bf4adf	2f533828e42583271055	9a86ad2c9bcdc4433a17	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
24d8966e06b7b4d90872	d5d5621ee71335292b2a	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
24d8ce8d36435796a8c0	a780fbafc4246e9da500	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
24d92e701519954ae79c	330eb5b5a04764d332b7	dda0ce94b28cdae70cfa	2	2	S	OTHER_A|STARS_RECIPE_B	sh|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
2561e61a08a30176d5c1	7f708f52e5be04a5459b	fb61c4e2699f5c505886	1	1	B	OTHER_B	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
2565ab1e7fc0d0b7f721	66c1ca69bcd1e5bc5492	fb61c4e2699f5c505886	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
256bfc361483bb0e6858	db76460d60c7bb7c1e29	fb61c4e2699f5c505886	1	1	H	HERBAL_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
2588b2d1a0a9bbea16ac	a2b3584eba95dd5ed333	b13789bf2874739e46f6	1	1	H	HERBAL_A	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
258ad0554bcc22ce4e38	1f6e8da77fc820da322f	b13789bf2874739e46f6	1	1	H	HERBAL_A	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
259b2b3b0bf859882e2c	b8610fde968c5aa9814c	b13789bf2874739e46f6	28	14	B|C|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	d|s|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
25bc5a60090d98e27979	bac2447db64ff58c3c04	c199e523e70f794422c4	1	1	T	OTHER_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
25cbaf25781d38a7c6df	6634fdf297b51e42cae3	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
25f69efe0326f5af4f78	95b2ef22ac79f5bbcbd1	fb61c4e2699f5c505886	1	1	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
26600e1c68dfed8ce4e1	6d669125f681f731dc56	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
26667121e2d47a746f90	d9c3c957a9ce7c6da70a	9a86ad2c9bcdc4433a17	1	1	S	OTHER_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
268e8a27b6095bd674e0	09e109e4abfb7f5dce46	9a86ad2c9bcdc4433a17	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
269ade82d4a5ebc9925c	e2907e3cd8f68b7a26e4	fb61c4e2699f5c505886	4	3	S	STARS_RECIPE_B	d|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
27483dc464843de9cffd	6ef3327b633350ff1544	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
274c5efb78a1f886f5d3	9fc1c26a480ce72ab9ab	fb61c4e2699f5c505886	5	4	H|P|S	HERBAL_A|OTHER_A|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
275140d0635f690621e3	c24cea407b790c79e733	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
275c40e9cc0c991d12dc	3f91a9462168d58a40e2	b13789bf2874739e46f6	1	1	H	HERBAL_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
276a7c2d74d1143446f4	8fa72616c62a67a5b08b	fb61c4e2699f5c505886	84	52	B|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|q|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
27ac098af790b1ee311c	4e6f20ef2d6daa05d887	e341466b36bd32e03710	2	2	H|S	HERBAL_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
27b53ff648feefda0af2	9a8e26d863d83f56b4d2	b13789bf2874739e46f6	4	4	B|S	OTHER_B|STARS_RECIPE_B	NONE|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
27bd4414f6e73cf32e8d	2b2f2e565ac77dd7e6f6	ab14b46eb811e34bfacc	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
27d97af8c96eb056c2e6	5ce49fc87477967f3c9d	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
27fe5b72ed5773f825f0	b35b08eb9ac0ef9e10cb	fb61c4e2699f5c505886	8	8	B|H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28180692ff3690fdb299	a7cc7876917acbec2228	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
288b49d28bd4e9ffd4e8	f6341d6eb3b654ca3e65	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28d08c142c1c98431c29	d2d5c8b7433e114a79fb	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28d2363f02aa0ef57825	f82a41d26c1b867d5cd2	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28e93492115ee7475b4b	d63b51ec6eb3d9afbddf	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28f53d02c3d43c0252d4	51d5fd29b6f45805d17f	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
28ffbc88b97772a75f1e	745c98e1fab9d7abe424	b13789bf2874739e46f6	22	13	B|H|S|T	HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q|s	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
2931fa854e61d5a76231	2c71c7ca4a5b8aeb1b94	fb61c4e2699f5c505886	6	6	H|P|S	HERBAL_A|HERBAL_B|OTHER_A|STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
29435ace1b24638850dd	d9f5a058376cf02f997e	fb61c4e2699f5c505886	2	2	S|T	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
298a468495ba5c94247b	4aa627b4d1a923d4e34a	fb61c4e2699f5c505886	6	6	B|H|P|S	HERBAL_A|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
29a0bc808b02444a8b15	faea401651eb07f7b85a	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
29b4116c770c44a96a7f	ca0ceb68c079621cc3c3	fb61c4e2699f5c505886	2	2	P|S	OTHER_A|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
29e0eb222ef2fb99523a	4e6f20ef2d6daa05d887	dda0ce94b28cdae70cfa	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
2a03a58376e1d6b37e4b	e974ad53782fd5d0b176	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
