evidence_class	holdout_role	semantic_role	coverage_state	consensus_group_id	locus	page	grammar_scope	code	kind	group_index	group_count	factual_position	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	left_boundary_support	right_boundary_profile	right_boundary_support	descriptive_only_full_corpus_tags_excluded
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.33|C007	f80r.33	f80r	CONFIRMED_PROSE	+P0	P	7	8	CORE	LJUA	L1 J1 U2 A2	L1 J1 U2 A2	L1 J1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.33|C008	f80r.33	f80r	CONFIRMED_PROSE	+P0	P	8	8	LAST	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.34	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.35	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C001	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	1	11	FIRST	DAQKA	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C002	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	2	11	CORE	CKJA	C1 K1 J1 A2	C1 K1 J1 A2	C1 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C003	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	3	11	CORE	QAF	Q2 A3 F1	Q2 A3 F1	Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C004	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	4	11	CORE	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C005	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	5	11	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C006	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	6	11	CORE	LJQAG	L1 J1 Q1 A3 G1	L1 J1 Q1 A3 G1	L1 J1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C007	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	7	11	CORE	LJUA	L1 J1 U1 A2	L1 J1 U1 A2	L1 J1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C008	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	8	11	CORE	DABLJA	D1 A1 B2 L1 J1 A2	D1 A1 B2 L1 J1 A2	D1 A1 B2 L1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C009	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	9	11	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C010	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	10	11	CORE	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.36|C011	f80r.36	f80r	CONFIRMED_PROSE	+P0	P	11	11	LAST	BAB	B2 A1 B3	B2 A1 B3	B2 A1 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C001	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	1	12	FIRST	CAB	C2 A1 B2	C2 A1 B2	C2 A1 B2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C002	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	2	12	CORE	ABQMA	A1 B2 Q1 M1 A2	A1 B2 Q1 M1 A2	A1 B2 Q1 M1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C003	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	3	12	CORE	AQAC	A1 Q2 A3 C1	A1 Q2 A3 C1	A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C004	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	4	12	CORE	ACKJA	A1 C1 K1 J1 A2	A1 C1 K1 J1 A2	A1 C1 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C005	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	5	12	CORE	DAQKA	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C006	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	6	12	CORE	BQABAC	B2 Q2 A3 B2 A1 C1	B2 Q2 A3 B2 A1 C1	B2 Q2 A3 B2 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C007	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	7	12	CORE	ABAC	A1 B2 A1 C1	A1 B2 A1 C1	A1 B2 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C008	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	8	12	CORE	DAQAG	D1 A1 Q1 A3 G1	D1 A1 Q1 A3 G1	D1 A1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C009	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	9	12	CORE	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C010	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	10	12	CORE	LJA	L1 J1 A2	L1 J1 A2	L1 J1 Ab	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C011	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	11	12	CORE	DAQAC	D1 A1 Q2 A1 C1	D1 A1 Q2 A1 C1	D1 A1 Q2 Aa C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.37|C012	f80r.37	f80r	CONFIRMED_PROSE	+P0	P	12	12	LAST	ABAB	A3 B2 A1 B3	A3 B2 A1 B3	A3 B2 Aa B3	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.38	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.39	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C001	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	1	7	FIRST	QACABLCBA	Q2 A1 C1 A1 B2 L1 C2 B1 A2	Q2 A1 C1 A1 B2 L1 C2 B1 A2	Q2 A1 C1 A1 B2 Lb C2 B1 A2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C002	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	2	7	CORE	APKJA	A1 P1 K1 J1 A2	A1 P1 K1 J1 A2	A1 P1 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C003	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	3	7	CORE	LJPKA	L1 J1 P1 K1 A2	L1 J1 P1 K1 A2	L1 J1 P1 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C004	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	4	7	CORE	DAQAF	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C005	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	5	7	CORE	LUA	L1 U2 A2	L1 U2 A2	L1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C006	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	6	7	CORE	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.40|C007	f80r.40	f80r	CONFIRMED_PROSE	+P0	P	7	7	LAST	BABA	B1 A3 B2 A2	B1 A3 B2 A2	B1 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C001	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	1	8	FIRST	QABQAF	Q2 A1 B2 Q1 A3 F1	Q2 A1 B2 Q1 A3 F1	Q2 A1 B2 Q1 A3 F1	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C002	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	2	8	CORE	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C003	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	3	8	CORE	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C004	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	4	8	CORE	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C005	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	5	8	CORE	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C006	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	6	8	CORE	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C007	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	7	8	CORE	KJUA	K1 J1 U1 A2	K1 J1 U1 A2	K1 J1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.41|C008	f80r.41	f80r	CONFIRMED_PROSE	+P0	P	8	8	LAST	ACABA	A1 C1 A1 B2 A2	A1 C1 A1 B2 A2	A1 C1 A1 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C001	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	1	8	FIRST	A	A2	A2	A2	LINE_START	3	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	2	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C002	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	2	8	CORE	KKAQAB	K1 K2 A2 Q2 A3 B2	K1 K2 A2 Q2 A3 B2	K1 K2 A2 Q2 A3 B2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C003	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	3	8	CORE	KJUA	K1 J1 U2 A2	K1 J1 U2 A2	K1 J1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C004	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	4	8	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C005	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	5	8	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C006	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	6	8	CORE	KJUA	K1 J1 U2 A2	K1 J1 U2 A2	K1 J1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C007	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	7	8	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.42|C008	f80r.42	f80r	CONFIRMED_PROSE	+P0	P	8	8	LAST	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.43|C001	f80r.43	f80r	CONFIRMED_PROSE	+P0	P	1	8	FIRST	CAC	C2 A1 C1	C2 A1 C1	C2 A1 C1	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.43|C002	f80r.43	f80r	CONFIRMED_PROSE	+P0	P	2	8	CORE	LJUA	L1 J1 U1 A2	L1 J1 U1 A2	L1 J1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
