context_mode	occurrence_id	focal_host_id	focal_host	locus	physical_folio	section	currier	hand	group_index	group_count	context_raw_count	context_unique_identities	context_sha256	claim_state
WHOLE_LINE	f113v.26:3	He3533df9658115ee	keechy	f113v.26	f113	S	B	3	3	13	12	9	8a93c2eeba912c2dcac69cb2fd89afe2f40927cf6ddb2d542654d3fb71b569ba	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:4	He4026ebf19285582	eeol	f113v.26	f113	S	B	3	4	13	12	9	334ea219e7a19d77be727a06046dedccb92f5f810e345548593eb97ee177ec70	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:5	H0a19b4727d1fbd3a	ot	f113v.26	f113	S	B	3	5	13	12	10	39faf19d8e4f0af642e16d0c40dc4488c5c3f424a65d990b14a3921884c31991	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:6	Hab5b62081b1d305e	ar	f113v.26	f113	S	B	3	6	13	12	9	270427f60edc3db84bc00a0eb630ccbed1ae2cb82975f1bf81cc6dd66dea1da2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:7	Hd9cf33379ae991a1	chey	f113v.26	f113	S	B	3	7	13	12	9	e855a6db5daed36dc89b1946c7a03fb54341ed1ccd062133d23bc748463beaa1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:8	H0a19b4727d1fbd3a	ot	f113v.26	f113	S	B	3	8	13	12	10	39faf19d8e4f0af642e16d0c40dc4488c5c3f424a65d990b14a3921884c31991	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:9	H6351825030155836	al	f113v.26	f113	S	B	3	9	13	12	10	72692397d6d48d60044e57757b60c6c12caccc8fd0c62621617b65745ccb0f84	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:10	H0a19b4727d1fbd3a	ot	f113v.26	f113	S	B	3	10	13	12	10	39faf19d8e4f0af642e16d0c40dc4488c5c3f424a65d990b14a3921884c31991	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:11	He20882595488fa4f	ol	f113v.26	f113	S	B	3	11	13	12	9	1036d1a15a67153c7a16f60318a9aa891d9c6bf96a5ade243a6fae82434f0b18	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:12	H5b9267b43b40b8ba	oto	f113v.26	f113	S	B	3	12	13	12	9	a47e53e1d3adc0cd297c284537d2f8b5b83e4a1cdac43408b730f5e702b99013	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.26:13	H1272d6456448bf11	loty	f113v.26	f113	S	B	3	13	13	12	9	8039048dc14304a3b2dd8cb9c1b485001415a7bbfe1793930e24956a49122cf2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.29:1	H519df7fdb2cdc8ce	ykeeol	f113v.29	f113	S	B	3	1	12	4	4	cae23bb347386272af00ecc78dfa97b46e760dbfd37985711ae16c3a06eb8749	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.29:2	Ha1fce4363854ff88	y	f113v.29	f113	S	B	3	2	12	4	4	040c346318068ffb6d6415e962fd02e07da812e039885985a85cb90dfa341cf9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.29:3	H99fa2a55212dbc31	okeey	f113v.29	f113	S	B	3	3	12	4	4	4c4f5087e6765354a1284deda7dc6beb7eb2b60f6e57964e32beeebbc6864ad7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.29:4	Hf6e57ea32dba7447	olkeeey	f113v.29	f113	S	B	3	4	12	4	4	38b356620b432e9a6492ed1aa2868ff74d1aca86b5ed5aac7bc00684307667f0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.29:5	H2689367b205c16ce	ok	f113v.29	f113	S	B	3	5	12	4	4	81199e93995e797a905b6ec9cbefb89422f1055b9cbeb7b58dbe8b7cb215cb33	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:1	H5266ec758ae4a862	aiiin	f113v.31	f113	S	B	3	1	10	8	7	e1e1f5be6d3e223eb5ed6ff6e5413ae07f88ce43648884f52acc7b57aebcd20e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:2	Hacac86c0e609ca90	l	f113v.31	f113	S	B	3	2	10	8	7	6ba8b783c0ace8df5e8a22e53a3925714c2f716c26947fed259dbad5aa4eb4dd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:3	Hced07091d4f76e81	eeo	f113v.31	f113	S	B	3	3	10	8	7	a139a8c47f200715884aff643e6ecb7e929411394ae3e73a285252bf6a7c29c7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:4	H5e930b1b2b6c65de	ek	f113v.31	f113	S	B	3	4	10	8	7	c1130d7cec9036433a36fee7b9beac02302a0e9a2930aace7ff5e187a036f4ec	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:5	Hded407e552734137	lche	f113v.31	f113	S	B	3	5	10	8	7	3a451a6ef119ada654deec8232b5b9329ec29b7c71dae6b4a03189416a3386fb	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:6	H2689367b205c16ce	ok	f113v.31	f113	S	B	3	6	10	8	7	553e22424082d0c8ad8dc636aeeb0ff632b306d8f41c4b0ea8ce6d86764769b4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:7	H70095a15c71af019	ckh	f113v.31	f113	S	B	3	7	10	8	7	b8fd58edecc7be91e0f4ad5cc968cd53c1f5fee2a9f5968789d99e1607732acb	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:8	H0a19b4727d1fbd3a	ot	f113v.31	f113	S	B	3	8	10	8	8	4c8e52f41adc38c378ddd3fe0dd6c147d87d4480026645151b43a0d66e30648f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.31:9	H0a19b4727d1fbd3a	ot	f113v.31	f113	S	B	3	9	10	8	8	4c8e52f41adc38c378ddd3fe0dd6c147d87d4480026645151b43a0d66e30648f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:1	H055eebf601617046	aiin	f113v.34	f113	S	B	3	1	9	7	6	c03ea300a5ce490d20ad0a9809132181860ddbe217bc518d4bca03028db9f021	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:2	H055eebf601617046	aiin	f113v.34	f113	S	B	3	2	9	7	6	c03ea300a5ce490d20ad0a9809132181860ddbe217bc518d4bca03028db9f021	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:3	H908568596ab4050e	okchey	f113v.34	f113	S	B	3	3	9	7	5	b627ed42d468d051930ab7d6569d42822fbe34205a684f5e551f5d4945a49858	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:4	H2076584e3f0868e7	ky	f113v.34	f113	S	B	3	4	9	7	5	1e588a8949f5eb3ea757e25ae7ffd546fd4a38a7812e12c755cdc0be2166958c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:5	H2689367b205c16ce	ok	f113v.34	f113	S	B	3	5	9	7	6	d553a3f76abe1e4553895ec855dc4f528d2171913c4990f89eac5a97e81de1e7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:6	H5b24a9b5a8ab865c	otechee	f113v.34	f113	S	B	3	6	9	7	5	79db3753c4c456a45472584e455693575637808f654cf73cb1de2b9e3da74337	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:7	H2689367b205c16ce	ok	f113v.34	f113	S	B	3	7	9	7	6	d553a3f76abe1e4553895ec855dc4f528d2171913c4990f89eac5a97e81de1e7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.34:8	Hd29f0823b38b9a53	ckhey	f113v.34	f113	S	B	3	8	9	7	5	a67f34495ded85366e8b9f5366eda8c78da553db8cf90a8921ee38d5cafd6284	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.35:1	H2689367b205c16ce	ok	f113v.35	f113	S	B	3	1	5	1	1	63360f87b1974f8dad33d9c562b9365187a1a588b8d8e0043f047c487afff1f8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.35:2	H9fe430e5274621be	air	f113v.35	f113	S	B	3	2	5	1	1	139512b076e00a4aa9c08906f6f496557f12e4567ad4525e20fe2c346ee4fa2a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:1	H9a6f1dbc03e21a8f	ofar	f113v.36	f113	S	B	3	1	9	5	5	d61ebae6d44a3d7e11554e3d80ad9c1f51de1dfdf91bc3db18a2468aac1d75d9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:2	H1d5649c4e9550b0b	olk	f113v.36	f113	S	B	3	2	9	5	5	9531a64f96fe13cbd21084873e103e3e0e5ea987e3c6c48a23c6fbfdadf806a2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:3	H2689367b205c16ce	ok	f113v.36	f113	S	B	3	3	9	5	5	497d1e3b14ba0f44d9fb5b5c86f5d15d7d525ee6e3f18fba682bad7722a1df22	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:4	H270a94a84052dfe2	okeee	f113v.36	f113	S	B	3	4	9	5	5	a561026f784f647b1fe62e846a0579cc3405730b778bcda3d57ed572bdd26f61	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:5	H2cda85e504e155f3	she	f113v.36	f113	S	B	3	5	9	5	5	25bfdc9a71d8f102ea2e6b58bb5023cfeb1221fb10dfce0d59e95b914f043e31	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.36:6	H174023d6298d8ced	okee	f113v.36	f113	S	B	3	6	9	5	5	9da57971150828fd9aba989b0105072e773808e5daa38d2a48905aa22a8a0975	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:1	Hacac86c0e609ca90	l	f113v.37	f113	S	B	3	1	7	5	5	97de136db74902eb26af18f29698cedc26835672f9a72b764a6a3c18256f95bd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:2	H055eebf601617046	aiin	f113v.37	f113	S	B	3	2	7	5	4	a10b71bc81da9809b15dc5f5d5e96166036061cbb485661f932ef01749da27a7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:3	Hacac86c0e609ca90	l	f113v.37	f113	S	B	3	3	7	5	5	97de136db74902eb26af18f29698cedc26835672f9a72b764a6a3c18256f95bd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:4	H1455954f99a4d5af	eeey	f113v.37	f113	S	B	3	4	7	5	4	db3b6508cd9487d2ad7e4eb5ed2f43de3144e2430235903bb4a77ed879c55016	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:5	Hded407e552734137	lche	f113v.37	f113	S	B	3	5	7	5	4	0f9ce13a509eecae2add7c4b2039a6b0d53f78611b893c5e7d5e052f07b5528e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.37:6	H2689367b205c16ce	ok	f113v.37	f113	S	B	3	6	7	5	4	f555b7b3bdf7f8a7a35b923429189ec7824aeb7bfb32898c928cf21c70dc4f7f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:1	H3153130b8999ccfa	pcholky	f113v.38	f113	S	B	3	1	10	9	8	97e63b730e77633cdd182afbb230b3618a1b7e53c051242d332095ec77148b4a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:2	H0a19b4727d1fbd3a	ot	f113v.38	f113	S	B	3	2	10	9	8	cbe9d4df5761cbda5fc4ee55405c1d6c0037e52b6e95cb8a27e3bc053cf8abe8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:3	H33a8d73a2eae3110	airol	f113v.38	f113	S	B	3	3	10	9	8	cdab55f4dd4f9b703b425fb9056c9df3f0b54856c6e40d6e275af012d8fcef81	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:4	H174023d6298d8ced	okee	f113v.38	f113	S	B	3	4	10	9	8	d99bc9fff8325368a893d5b1b1f2e9c835db57a924b49c81523e0312699e52fc	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:5	Heaabc0a66defdb93	okor	f113v.38	f113	S	B	3	5	10	9	8	804a3adf979f0e152c56e5770ce3790bbef4616a567e4198940418d189b73a29	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:6	H27a84712e4b22c41	ee	f113v.38	f113	S	B	3	6	10	9	9	ba721d7fd0af249275bd8db328d72a1c6da5153ebf58e77ddc5297ff4518bb19	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:7	H8418150b75d3afee	eey	f113v.38	f113	S	B	3	7	10	9	8	48eb3a5127fa70f919ce9be5a95a22bf67cf63a64abe4683f9abe4739b7acb75	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:8	H27a84712e4b22c41	ee	f113v.38	f113	S	B	3	8	10	9	9	ba721d7fd0af249275bd8db328d72a1c6da5153ebf58e77ddc5297ff4518bb19	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:9	H930d174f2551c35b	otorsheey	f113v.38	f113	S	B	3	9	10	9	8	9afae6b0e734ba2a60431b8f3c4a0266f2e497384d9bc1a8a86ca7a5cb92eaf7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.38:10	H3f79bb7b435b0532	e	f113v.38	f113	S	B	3	10	10	9	8	6306c86469cf9c7acb3e41c864814114d32887adb66f42b83c408d72f47bfba9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:1	H9fcad27b7230711d	osheol	f113v.39	f113	S	B	3	1	11	8	8	273f6554d937d17fd3c0c877e8d0ee28f300ad74b6c5c2181a23be801b52b39d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:2	Hacac86c0e609ca90	l	f113v.39	f113	S	B	3	2	11	8	8	d1dd256c279dcf3407420370ddfb5f066d11f0be3ce4a82f6071e1b37a6730ff	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:3	Hab5b62081b1d305e	ar	f113v.39	f113	S	B	3	3	11	8	8	c33f3396817dd1f961bcbbad0b1be5e564b824e2085885273f0491eacb327df4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:4	H43bd3e60cd7c07f7	aloiiin	f113v.39	f113	S	B	3	4	11	8	8	cdf98b285948e90da9d06e6dd537ff7ae8aaa10da8d78e6c6aff1bd7db33c487	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:5	H1455954f99a4d5af	eeey	f113v.39	f113	S	B	3	5	11	8	8	a0fa46ad4faeb4037ba8f26c71792d834363851ae85c32c75ee66487ba39602e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:6	H0a19b4727d1fbd3a	ot	f113v.39	f113	S	B	3	6	11	8	8	1d80d93ee53e578149ce27cf7e474e0249d5bba52f91b99c5e5ecc1158eace1a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:7	H2c70e12b7a0646f9	key	f113v.39	f113	S	B	3	7	11	8	8	00307c1f64ec3c19132b9d11a15aacba2611a65621b537b6501b6aa385c84aa8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:8	H2689367b205c16ce	ok	f113v.39	f113	S	B	3	8	11	8	8	f6b2340b49468ea24900ed3812b63c81865cbdadb09868d0751fd3b35c2c853d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.39:9	Had386158f5afc89b	cthy	f113v.39	f113	S	B	3	9	11	8	8	5bca586c6f1b0fcf92ede806f5741b1148e0b490fb872d1991e5be0d0882c05d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.41:1	H9fe430e5274621be	air	f113v.41	f113	S	B	3	1	6	2	2	7c45dc5129fc92d05db4e5dabf055d4566322413b7033fdf98c42c96e5ae5332	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.41:2	H055eebf601617046	aiin	f113v.41	f113	S	B	3	2	6	2	2	b31f0878a5945e53df767f6138c3037c2272735b49844810b3c382b4e679cce6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.41:3	H2689367b205c16ce	ok	f113v.41	f113	S	B	3	3	6	2	2	e03dd4918bb6aab9c6afc07ed8f92dbc37b0b95c68faca305555513108b592bd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:1	H055eebf601617046	aiin	f113v.44	f113	S	B	3	1	6	5	4	d63fcaa6b2fa9b240bd08b29a15ac490771406200916dfbeee9c42f8c2cf9a88	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:2	H6351825030155836	al	f113v.44	f113	S	B	3	2	6	5	4	297018adb5348435f9d21d41ed65accfa977de1ed3364dea25aa8efc3d40d130	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:3	H0a19b4727d1fbd3a	ot	f113v.44	f113	S	B	3	3	6	5	5	5a1db30e08f98f986ae8e39d732c2b232a897137b070785c2bde91e2e316b918	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:4	H2689367b205c16ce	ok	f113v.44	f113	S	B	3	4	6	5	4	7010034badb4c189e7aabe251e37e69b2b64b5aec179839ce8ffffb9556f1baf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:5	H0a19b4727d1fbd3a	ot	f113v.44	f113	S	B	3	5	6	5	5	5a1db30e08f98f986ae8e39d732c2b232a897137b070785c2bde91e2e316b918	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.44:6	H02c086ba3be40416	oloiin	f113v.44	f113	S	B	3	6	6	5	4	85762e53138b11642b5463fbf0f2937091901a1d7d2dfadd338d37e1f336adbf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.45:1	Hae1cd33015b06703	pol	f113v.45	f113	S	B	3	1	11	3	3	3d7d2d69951d6857e678495554713d301f9b0e295c7f3fe257f728090bb4e3d7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.45:2	H7c8a7f77e1d86fd5	arol	f113v.45	f113	S	B	3	2	11	3	3	414967ef7ca425a28b750daccfe3f0eca78b0d468d671fdad33a0941dc0852d1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.45:3	H3f79bb7b435b0532	e	f113v.45	f113	S	B	3	3	11	3	3	ed7695d2377e2d7bb75f46fb805cc64e1600a191b49640ca98b7fb832f199638	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.45:4	H2ef8719157bafb9d	okeeeo	f113v.45	f113	S	B	3	4	11	3	3	b360b339e88caa0290743323176e8f128f4eb4b0fec62b5281cbec7322af7aec	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:1	Hae1cd33015b06703	pol	f113v.47	f113	S	B	3	1	11	8	7	47a01b58f765860b4c9e1f6720eac215262aed7791e626487f95a806be90ac29	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:2	H8fd3033c5a6470fc	ksheeol	f113v.47	f113	S	B	3	2	11	8	7	18e64cca1273f7e3cb3744cf06526d62f866eeb63c9f4707c8d3737748f36da3	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:3	Hc611d6a37942f299	lk	f113v.47	f113	S	B	3	3	11	8	7	30c94f99d6fb0eae0b25ead9a2c4930a83414f06de2f5b76e3b9680cd5e6d88d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:4	H9fe430e5274621be	air	f113v.47	f113	S	B	3	4	11	8	7	6dd11febc42c5d9cbdb799ef8a93105afcb509659794ab8a8c3ab5569891b91e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:5	H2bdd94c004581aa9	ey	f113v.47	f113	S	B	3	5	11	8	8	a3e6e4be868b07c16fba0e1b7d5b092f9285f4c0d24315af3e24373f4b6c44d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:6	H0a19b4727d1fbd3a	ot	f113v.47	f113	S	B	3	6	11	8	7	7a6ec8b2c6999bf4a94e8ba5a93258b895f2010f3950504b0b3d9d53f28d31ca	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:7	Hab5b62081b1d305e	ar	f113v.47	f113	S	B	3	7	11	8	7	20912c4991d5d57a6badc90ce4564112bd0887dff9cc58e754aa52fd6787ce0e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:8	H7f093592aebbb477	ak	f113v.47	f113	S	B	3	8	11	8	7	713f47dcf9c7b16cb0fefe2b9cdcf2d3d77cfe202a9cc710210c2393ceff6535	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.47:9	H2bdd94c004581aa9	ey	f113v.47	f113	S	B	3	9	11	8	8	a3e6e4be868b07c16fba0e1b7d5b092f9285f4c0d24315af3e24373f4b6c44d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:1	H0ca812d10d307da3	yshey	f113v.49	f113	S	B	3	1	10	9	9	8032769f5a01b0fec576df6daa51d8257d3cfef2e6a4c37cb0a9f0f8fde1a1cd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:2	Hced07091d4f76e81	eeo	f113v.49	f113	S	B	3	2	10	9	9	06a9d2e71c3794e91de9d5f12e60a1db9810a4b26ea1c7c6d7b793adcc952b89	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:3	H27a84712e4b22c41	ee	f113v.49	f113	S	B	3	3	10	9	9	43dab1af39c7706b01099ce8d62562dd38da16a4f99fc35d6c7b68d3832c7cf6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:4	H99fa2a55212dbc31	okeey	f113v.49	f113	S	B	3	4	10	9	9	63d0436c5c0b7b03def6b17b0a366572b0d96df346fa6508705a9cc1967a51c9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:5	H0a19b4727d1fbd3a	ot	f113v.49	f113	S	B	3	5	10	9	9	ec16be3ff198e99d8c0483d1649e24428a0fc1d47b226a7fa88dacc4897ca441	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:6	Hacac86c0e609ca90	l	f113v.49	f113	S	B	3	6	10	9	9	66a6a4b26d3c6f5187b501478b9bc7f90bc8ed88ae7c8a1b2228c967a765d813	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:7	H2689367b205c16ce	ok	f113v.49	f113	S	B	3	7	10	9	9	837b8fe47b12fda89b850819e6c315051417a03231d8e9b32e4463fce117347e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:8	H7a84c43786faaa9e	lkeey	f113v.49	f113	S	B	3	8	10	9	9	4ae50bae9d33f8384c4cf14b8a1df29e84e2b152179ad8fcf011288cb41804d0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:9	H67d4143062b55c25	lt	f113v.49	f113	S	B	3	9	10	9	9	ddfe94993b7a95ba7bcf6e1247a8cbc02e3f22a59253b6e6f0be632147b03e16	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f113v.49:10	H2bce189a88f21ae3	kee	f113v.49	f113	S	B	3	10	10	9	9	411608a75e9561e16dfdad07baeb6b6d38e4eeb7a6d584580046626f37cae933	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:1	Hde00c371598b1434	chedol	f114r.1	f114	S	B	3	1	9	6	6	83a06deffaeb24f8a920b4e985c11466278f5573b0dea799c79c5e36d83ee98c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:3	Hf9b5643124d2372a	pcheos	f114r.1	f114	S	B	3	3	9	6	6	e97f7ce2a368ed90a966772eb8e7715c913471fb24d7dc65fb889134b8cd42fc	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:4	H3d40f99acd3b0e84	yt	f114r.1	f114	S	B	3	4	9	6	6	f20562e38ac2213725ae2d238b4c54b2eaf75295e70084a509c3057aac7d41b1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
